Timestamp,Age,Gender,Country,self employed,work interfere,no employees,remote work,tech company,benefits,care options,wellness program,seek help,leave,mental health consequence,phys health consequence,coworkers,supervisor,mental vs physical
8/27/2014 12:20,31,MALE,United States,No,Sometimes,26-100,Yes,Yes,Yes,Yes,Yes,Yes,Easy,No,No,Yes,Yes,Yes
8/27/2014 12:23,29,MALE,United States,No,Rarely,100-500,No,Yes,Yes,No,No,No,Easy,No,No,Yes,Yes,No
8/27/2014 12:23,35,MALE,United States,No,Sometimes,26-100,Yes,Yes,No,No,No,No,Easy,No,No,Yes,Yes,No
8/27/2014 22:00,33,MALE,United States,No,Sometimes,500-1000,No,Yes,No,No,No,No,Easy,Yes,No,Yes,Yes,No
8/27/2014 23:54,30,MALE,United States,No,Sometimes,500-1000,No,Yes,No,Yes,No,No,Easy,No,No,Yes,Yes,Yes
8/27/2014 20:52,27,MALE,United States,No,Never,26-100,No,Yes,No,No,No,Yes,Easy,No,No,Yes,Yes,Yes
8/27/2014 19:41,32,MALE,United States,No,Sometimes,More than 1000,No,Yes,Yes,No,No,Yes,Easy,No,No,Yes,Yes,No
8/27/2014 19:45,50,MALE,United States,No,Sometimes,More than 1000,No,Yes,Yes,No,No,Yes,Easy,Yes,No,No,Yes,No
8/28/2014 2:17,24,MALE,United States,Yes,Sometimes,500-1000,No,Yes,No,Yes,No,No,Easy,No,No,Yes,Yes,No
8/27/2014 17:49,27,MALE,United States,No,Often,26-100,Yes,Yes,Yes,Yes,Yes,Yes,Easy,Yes,No,Yes,Yes,No
8/27/2014 15:29,27,MALE,United States,No,Often,More than 1000,Yes,Yes,Yes,Yes,No,No,Easy,Yes,No,No,No,No
8/27/2014 15:31,32,MALE,United States,No,Often,500-1000,No,Yes,No,No,No,Yes,Easy,Yes,No,Yes,Yes,No
8/27/2014 15:38,42,MALE,United States,Yes,Often,500-1000,Yes,Yes,No,No,No,No,Easy,Yes,Yes,Yes,Yes,No
8/27/2014 15:43,37,MALE,United States,No,Rarely,More than 1000,Yes,Yes,Yes,No,Yes,Yes,Easy,Yes,No,No,No,No
8/27/2014 14:57,30,MALE,United States,No,Sometimes,100-500,Yes,Yes,No,No,No,No,Easy,Yes,Yes,Yes,Yes,No
8/27/2014 15:24,29,MALE,United States,No,Never,More than 1000,No,Yes,No,No,No,Yes,Easy,Yes,No,Yes,No,No
8/27/2014 15:55,30,MALE,United States,No,Sometimes,More than 1000,No,Yes,No,No,No,No,Easy,No,No,Yes,Yes,No
8/29/2014 8:46,35,MALE,United States,No,Never,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Easy,Yes,Yes,Yes,Yes,No
8/29/2014 11:33,35,FEMALE,United States,No,Sometimes,26-100,No,No,No,No,No,No,DIfficult,Yes,No,No,Yes,No
8/28/2014 16:54,38,FEMALE,United States,No,Sometimes,100-500,No,Yes,Yes,Yes,No,No,DIfficult,No,No,Yes,Yes,No
8/27/2014 18:00,22,FEMALE,United States,No,Often,100-500,No,No,No,No,No,No,DIfficult,Yes,No,No,No,No
8/27/2014 22:14,24,FEMALE,United States,No,Sometimes,100-500,No,Yes,Yes,No,No,No,DIfficult,Yes,Yes,No,No,No
8/29/2014 16:17,22,FEMALE,United States,No,Often,More than 1000,No,No,Yes,No,No,No,DIfficult,Yes,No,No,No,No
8/27/2014 13:09,31,FEMALE,United States,No,Never,500-1000,No,No,Yes,No,No,Yes,DIfficult,Yes,No,Yes,No,No
8/27/2014 20:48,23,FEMALE,United States,No,Sometimes,26-100,No,Yes,Yes,Yes,No,No,DIfficult,No,No,Yes,Yes,No
8/27/2014 15:24,31,FEMALE,United States,No,Sometimes,500-1000,No,Yes,No,No,No,No,DIfficult,Yes,No,Yes,No,No
8/27/2014 16:02,28,FEMALE,United States,No,Never,26-100,No,Yes,No,No,No,No,DIfficult,Yes,Yes,Yes,No,No
8/27/2014 15:47,37,FEMALE,United States,No,Sometimes,100-500,No,Yes,Yes,Yes,No,No,DIfficult,Yes,Yes,Yes,Yes,No
8/27/2014 15:38,34,FEMALE,United States,No,Sometimes,26-100,No,Yes,No,No,No,No,DIfficult,Yes,Yes,Yes,Yes,No
8/28/2014 21:41,32,FEMALE,United States,No,Sometimes,500-1000,No,No,Yes,No,Yes,Yes,DIfficult,Yes,Yes,Yes,Yes,Yes
8/27/2014 15:31,28,FEMALE,United States,No,Sometimes,100-500,Yes,Yes,No,No,No,Yes,DIfficult,No,No,Yes,Yes,Yes
8/29/2014 9:51,24,FEMALE,United States,No,Sometimes,More than 1000,No,No,Yes,Yes,No,Yes,DIfficult,Yes,Yes,Yes,Yes,No
8/27/2014 14:59,56,FEMALE,United States,No,Never,500-1000,No,Yes,No,No,No,No,DIfficult,Yes,No,Yes,Yes,No
8/27/2014 16:28,31,FEMALE,United States,Yes,Often,500-1000,Yes,Yes,No,No,No,No,DIfficult,Yes,No,Yes,No,No
8/27/2014 12:51,34,FEMALE,United States,No,Sometimes,100-500,No,Yes,Yes,No,No,No,DIfficult,No,No,Yes,Yes,Yes
8/28/2014 1:56,35,FEMALE,United States,No,Rarely,500-1000,No,Yes,Yes,Yes,Yes,Yes,DIfficult,Yes,No,No,Yes,No
8/27/2014 11:54,28,FEMALE,United States,No,Rarely,More than 1000,No,Yes,Yes,Yes,No,No,DIfficult,Yes,No,Yes,Yes,No
8/27/2014 22:55,36,FEMALE,United States,Yes,Often,500-1000,Yes,No,No,Yes,No,Yes,DIfficult,No,No,Yes,Yes,Yes
8/28/2014 13:04,30,FEMALE,United States,No,Often,500-1000,Yes,Yes,No,No,No,No,DIfficult,Yes,No,Yes,Yes,No
8/28/2014 13:47,35,FEMALE,United States,No,Sometimes,26-100,No,Yes,No,Yes,No,No,DIfficult,Yes,Yes,Yes,Yes,No
8/28/2014 17:45,49,MALE,United States,No,Never,100-500,No,No,No,No,No,Yes,DIfficult,No,No,Yes,Yes,No
8/28/2014 17:23,36,MALE,United States,Yes,Never,500-1000,No,Yes,Yes,No,No,Yes,DIfficult,No,No,Yes,Yes,Yes
8/28/2014 17:59,35,MALE,United States,No,Sometimes,More than 1000,No,Yes,Yes,Yes,No,Yes,DIfficult,Yes,Yes,No,No,No
8/28/2014 17:59,29,MALE,United States,Yes,Never,500-1000,No,Yes,No,Yes,No,No,DIfficult,No,No,Yes,Yes,No
8/28/2014 12:19,57,MALE,United States,No,Sometimes,500-1000,Yes,Yes,No,Yes,No,No,DIfficult,No,No,Yes,Yes,No
8/28/2014 16:52,31,MALE,United States,No,Rarely,More than 1000,No,Yes,Yes,Yes,Yes,Yes,DIfficult,No,No,Yes,Yes,No
8/28/2014 11:29,37,MALE,United States,No,Sometimes,More than 1000,No,Yes,Yes,No,Yes,Yes,DIfficult,Yes,Yes,No,No,No
8/28/2014 16:55,25,MALE,United States,No,Never,26-100,No,No,Yes,No,No,No,DIfficult,No,No,Yes,Yes,No
9/2/2014 3:13,30,MALE,United States,No,Sometimes,More than 1000,No,Yes,Yes,Yes,Yes,Yes,DIfficult,Yes,Yes,Yes,Yes,No
8/29/2014 19:34,26,MALE,United States,No,Sometimes,More than 1000,No,Yes,Yes,No,Yes,Yes,DIfficult,Yes,No,Yes,Yes,No
9/26/2015 1:07,22,MALE,United States,No,Often,26-100,Yes,Yes,Yes,Yes,No,No,DIfficult,No,No,Yes,Yes,Yes
11/7/2015 12:36,39,MALE,United States,No,Sometimes,More than 1000,No,Yes,Yes,Yes,No,No,DIfficult,Yes,Yes,No,No,No
9/14/2014 20:50,29,MALE,United States,No,Never,26-100,No,Yes,No,No,No,No,DIfficult,No,No,Yes,Yes,No
8/28/2014 20:12,54,MALE,United States,No,Rarely,26-100,No,No,Yes,Yes,No,Yes,DIfficult,Yes,No,Yes,Yes,No
8/28/2014 22:39,34,MALE,United States,No,Sometimes,500-1000,Yes,Yes,Yes,Yes,Yes,Yes,DIfficult,Yes,Yes,Yes,Yes,No
8/29/2014 12:00,32,MALE,United States,Yes,Never,26-100,Yes,Yes,No,No,No,No,DIfficult,No,No,No,No,No
8/29/2014 12:27,25,MALE,United States,No,Never,More than 1000,No,No,Yes,Yes,No,Yes,DIfficult,Yes,No,No,Yes,No
8/27/2014 13:32,29,MALE,United States,No,Sometimes,500-1000,No,Yes,No,No,No,No,DIfficult,Yes,No,Yes,Yes,No
8/27/2014 14:10,32,MALE,United States,No,Sometimes,26-100,No,Yes,Yes,Yes,No,No,DIfficult,Yes,No,No,Yes,No
8/27/2014 11:57,30,MALE,United States,Yes,Sometimes,100-500,Yes,Yes,No,No,No,No,DIfficult,No,No,Yes,Yes,Yes
8/27/2014 11:59,31,MALE,United States,No,Sometimes,26-100,Yes,Yes,No,No,No,No,DIfficult,Yes,No,Yes,No,No
8/27/2014 11:35,20,MALE,United States,No,Sometimes,100-500,No,Yes,Yes,Yes,No,No,DIfficult,Yes,No,Yes,Yes,No
8/27/2014 11:35,27,MALE,United States,Yes,Never,100-500,Yes,Yes,No,No,No,No,DIfficult,No,No,Yes,Yes,Yes
8/27/2014 11:38,32,MALE,United States,No,Sometimes,26-100,Yes,Yes,No,No,No,Yes,DIfficult,No,No,Yes,No,No
8/27/2014 11:38,26,MALE,United States,Yes,Rarely,100-500,Yes,Yes,No,Yes,No,No,DIfficult,Yes,No,No,No,No
8/27/2014 11:42,30,MALE,United States,No,Never,More than 1000,Yes,Yes,Yes,No,No,Yes,DIfficult,Yes,Yes,Yes,No,No
8/27/2014 12:42,30,MALE,United States,No,Sometimes,26-100,No,No,No,No,No,Yes,DIfficult,Yes,No,Yes,Yes,No
8/27/2014 12:43,22,MALE,United States,No,Rarely,26-100,Yes,Yes,No,Yes,No,No,DIfficult,Yes,No,Yes,Yes,No
8/27/2014 12:28,24,MALE,United States,No,Sometimes,26-100,No,Yes,Yes,No,Yes,Yes,DIfficult,Yes,No,Yes,Yes,Yes
8/27/2014 22:06,26,MALE,United States,No,Sometimes,26-100,No,Yes,No,No,No,No,DIfficult,Yes,No,Yes,Yes,No
8/27/2014 22:26,43,MALE,United States,No,Rarely,100-500,No,Yes,No,No,No,Yes,DIfficult,Yes,Yes,Yes,No,No
8/27/2014 22:36,26,MALE,United States,No,Sometimes,100-500,No,No,Yes,No,No,No,DIfficult,Yes,Yes,No,No,No
8/27/2014 18:18,23,MALE,United States,No,Sometimes,More than 1000,No,Yes,Yes,No,No,Yes,DIfficult,Yes,No,Yes,Yes,No
8/27/2014 19:34,26,MALE,United States,No,Sometimes,More than 1000,No,Yes,Yes,Yes,No,No,DIfficult,Yes,No,Yes,No,No
8/28/2014 0:05,26,MALE,United States,Yes,Often,500-1000,Yes,Yes,No,No,No,Yes,DIfficult,No,No,Yes,Yes,Yes
8/28/2014 9:57,35,MALE,United States,No,Never,500-1000,No,Yes,No,No,No,Yes,DIfficult,Yes,Yes,Yes,No,No
8/28/2014 3:36,28,MALE,United States,No,Never,26-100,No,Yes,Yes,Yes,No,Yes,DIfficult,Yes,Yes,No,No,No
8/27/2014 15:35,22,MALE,United States,No,Sometimes,100-500,No,Yes,No,Yes,No,No,DIfficult,Yes,No,Yes,Yes,No
8/27/2014 15:09,29,MALE,United States,No,Sometimes,More than 1000,No,Yes,No,No,No,Yes,DIfficult,Yes,Yes,No,No,No
8/27/2014 15:20,29,MALE,United States,No,Often,More than 1000,No,Yes,Yes,No,Yes,Yes,DIfficult,Yes,No,Yes,Yes,No
8/27/2014 15:26,45,MALE,United States,No,Often,500-1000,No,Yes,Yes,Yes,No,No,DIfficult,Yes,No,Yes,Yes,No
8/27/2014 16:27,33,MALE,United States,No,Sometimes,More than 1000,No,No,Yes,No,No,No,DIfficult,Yes,Yes,Yes,No,No
8/27/2014 17:22,38,MALE,United States,Yes,Sometimes,500-1000,Yes,Yes,No,Yes,No,No,DIfficult,Yes,No,Yes,Yes,Yes
8/28/2014 9:02,19,FEMALE,United States,No,Often,26-100,No,No,No,No,No,No,DIfficult,Yes,Yes,No,No,No
8/28/2014 16:31,29,FEMALE,United States,No,Never,100-500,Yes,Yes,No,No,No,Yes,Very difficult,Yes,Yes,No,No,No
8/29/2014 10:59,21,FEMALE,United States,No,Often,26-100,No,Yes,No,No,No,No,Very difficult,Yes,No,No,No,No
8/29/2014 14:51,23,FEMALE,United States,No,Often,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Very difficult,Yes,No,Yes,Yes,No
8/27/2014 13:07,33,FEMALE,United States,Yes,Sometimes,500-1000,Yes,Yes,No,No,No,Yes,Very difficult,No,No,Yes,No,No
8/27/2014 15:24,49,FEMALE,United States,No,Never,500-1000,No,No,No,No,No,No,Very difficult,Yes,Yes,No,No,No
8/27/2014 15:24,28,FEMALE,United States,Yes,Sometimes,500-1000,Yes,Yes,Yes,Yes,No,No,Very difficult,Yes,No,Yes,No,No
8/27/2014 15:22,27,FEMALE,United States,No,Rarely,More than 1000,No,No,Yes,Yes,Yes,Yes,Very difficult,Yes,Yes,Yes,Yes,Yes
8/27/2014 15:29,23,FEMALE,United States,No,Rarely,More than 1000,No,No,No,No,No,Yes,Very difficult,Yes,Yes,No,No,No
8/27/2014 14:39,29,FEMALE,United States,No,Sometimes,26-100,Yes,Yes,No,Yes,No,No,Very difficult,Yes,Yes,Yes,Yes,No
8/28/2014 13:11,30,FEMALE,United States,No,Sometimes,More than 1000,No,Yes,No,No,No,Yes,Very difficult,Yes,Yes,Yes,Yes,No
10/9/2014 11:14,28,FEMALE,United States,No,Often,26-100,No,Yes,No,Yes,No,No,Very difficult,Yes,Yes,Yes,Yes,No
8/27/2014 12:46,32,FEMALE,United States,Yes,Sometimes,100-500,No,Yes,No,Yes,Yes,Yes,Very difficult,No,No,Yes,Yes,Yes
8/28/2014 9:56,32,FEMALE,United States,No,Never,More than 1000,Yes,No,No,Yes,No,No,Very difficult,Yes,Yes,No,No,No
8/28/2014 13:08,37,FEMALE,United States,No,Sometimes,100-500,No,No,Yes,No,No,No,Very difficult,Yes,Yes,No,Yes,No
8/28/2014 15:25,39,FEMALE,United States,No,Often,26-100,No,Yes,No,No,No,No,Very difficult,Yes,Yes,No,Yes,No
8/28/2014 17:19,31,MALE,United States,Yes,Sometimes,500-1000,Yes,Yes,No,No,No,Yes,Very difficult,Yes,No,No,No,No
8/28/2014 10:07,29,MALE,United States,Yes,Sometimes,500-1000,Yes,Yes,Yes,Yes,No,Yes,Very difficult,Yes,Yes,Yes,No,No
8/28/2014 17:34,30,MALE,United States,Yes,Rarely,500-1000,Yes,Yes,No,Yes,No,No,Very difficult,Yes,No,Yes,No,No
8/28/2014 17:36,33,MALE,United States,No,Never,100-500,No,Yes,Yes,No,No,Yes,Very difficult,Yes,Yes,Yes,No,No
8/28/2014 14:38,37,MALE,United States,No,Sometimes,500-1000,No,Yes,Yes,Yes,Yes,Yes,Very difficult,Yes,No,Yes,Yes,No
8/28/2014 14:53,23,MALE,United States,No,Never,More than 1000,Yes,Yes,No,Yes,No,No,Very difficult,Yes,Yes,No,No,No
8/28/2014 14:04,43,MALE,United States,No,Often,500-1000,No,No,No,No,No,No,Very difficult,Yes,No,Yes,Yes,No
8/28/2014 17:07,32,MALE,United States,No,Often,500-1000,Yes,Yes,No,Yes,No,No,Very difficult,Yes,No,Yes,Yes,No
8/28/2014 11:04,26,MALE,United States,No,Sometimes,100-500,Yes,Yes,Yes,Yes,No,No,Very difficult,Yes,Yes,Yes,Yes,No
8/28/2014 17:10,32,MALE,United States,No,Never,500-1000,Yes,Yes,No,Yes,No,No,Very difficult,Yes,Yes,Yes,Yes,No
8/28/2014 16:52,37,MALE,United States,No,Sometimes,More than 1000,No,No,No,No,No,Yes,Very difficult,Yes,No,Yes,Yes,No
8/29/2014 7:12,29,MALE,United States,No,Sometimes,More than 1000,Yes,Yes,No,No,No,No,Very difficult,Yes,Yes,No,No,No
8/29/2014 17:35,34,MALE,United States,No,Often,100-500,No,Yes,No,Yes,No,No,Very difficult,Yes,No,Yes,Yes,No
8/29/2014 18:39,27,MALE,United States,Yes,Sometimes,26-100,No,No,No,Yes,No,No,Very difficult,No,No,No,No,No
2/21/2015 4:41,30,MALE,United States,No,Often,26-100,Yes,Yes,Yes,No,No,Yes,Very difficult,Yes,Yes,Yes,No,No
8/28/2014 22:16,29,MALE,United States,No,Sometimes,100-500,Yes,Yes,Yes,Yes,No,Yes,Very difficult,Yes,Yes,Yes,No,No
8/28/2014 22:17,32,MALE,United States,No,Sometimes,100-500,No,Yes,No,No,No,No,Very difficult,Yes,Yes,No,Yes,No
8/28/2014 23:03,25,MALE,United States,No,Sometimes,More than 1000,Yes,Yes,Yes,Yes,Yes,Yes,Very difficult,Yes,No,Yes,Yes,No
8/29/2014 0:41,37,MALE,United States,No,Sometimes,More than 1000,No,Yes,Yes,Yes,No,Yes,Very difficult,Yes,Yes,Yes,Yes,No
8/29/2014 11:27,29,MALE,United States,Yes,Often,26-100,Yes,No,No,Yes,Yes,Yes,Very difficult,No,No,Yes,Yes,Yes
8/29/2014 11:56,27,MALE,United States,No,Sometimes,100-500,No,Yes,No,No,No,No,Very difficult,Yes,No,Yes,No,No
8/27/2014 13:18,33,MALE,United States,No,Rarely,500-1000,Yes,Yes,No,Yes,No,No,Very difficult,No,No,Yes,Yes,Yes
8/27/2014 13:15,30,MALE,United States,No,Sometimes,More than 1000,No,Yes,No,Yes,No,No,Very difficult,Yes,No,No,Yes,No
8/27/2014 12:52,29,MALE,United States,No,Often,More than 1000,Yes,Yes,Yes,No,No,Yes,Very difficult,Yes,Yes,No,No,No
8/27/2014 12:58,25,MALE,United States,No,Often,500-1000,Yes,Yes,No,No,No,No,Very difficult,Yes,Yes,Yes,Yes,No
8/27/2014 12:13,33,MALE,United States,No,Sometimes,26-100,No,Yes,No,Yes,No,No,Very difficult,No,No,Yes,Yes,No
8/27/2014 11:44,31,MALE,United States,No,Often,100-500,No,Yes,No,Yes,No,No,Very difficult,Yes,No,No,No,No
8/27/2014 12:48,21,MALE,United States,No,Never,100-500,No,Yes,No,Yes,No,No,Very difficult,Yes,No,Yes,Yes,No
8/27/2014 12:35,30,MALE,United States,No,Rarely,100-500,Yes,Yes,No,Yes,No,No,Very difficult,Yes,No,Yes,Yes,No
8/28/2014 9:57,29,MALE,United States,Yes,Rarely,500-1000,Yes,Yes,No,Yes,Yes,Yes,Very difficult,No,No,Yes,Yes,Yes
8/28/2014 0:43,43,MALE,United States,No,Rarely,100-500,Yes,No,Yes,Yes,No,No,Very difficult,Yes,No,Yes,No,No
8/27/2014 15:26,37,MALE,United States,No,Sometimes,100-500,No,Yes,Yes,Yes,No,No,Very difficult,Yes,Yes,Yes,Yes,No
8/27/2014 16:39,24,MALE,United States,No,Never,100-500,No,No,Yes,No,Yes,No,Very difficult,Yes,No,Yes,Yes,No
8/27/2014 15:54,29,MALE,United States,No,Often,More than 1000,No,Yes,Yes,Yes,Yes,No,Very difficult,Yes,No,Yes,No,No
8/27/2014 16:13,31,MALE,United States,No,Sometimes,500-1000,No,Yes,No,No,No,No,Very difficult,Yes,No,No,No,No
8/27/2014 12:51,33,FEMALE,United Kingdom,No,Never,26-100,No,Yes,No,No,No,Yes,Easy,No,No,Yes,Yes,No
8/28/2014 17:20,43,FEMALE,United Kingdom,No,Never,More than 1000,No,No,No,No,No,Yes,Easy,Yes,Yes,No,No,No
8/29/2014 8:59,33,FEMALE,United Kingdom,No,Often,26-100,Yes,No,Yes,Yes,No,Yes,Easy,Yes,Yes,Yes,No,No
8/29/2014 9:02,27,FEMALE,United Kingdom,No,Rarely,500-1000,Yes,Yes,No,No,No,No,DIfficult,Yes,Yes,No,No,No
8/28/2014 17:12,36,FEMALE,United Kingdom,No,Sometimes,100-500,No,Yes,No,No,No,No,DIfficult,Yes,No,Yes,Yes,No
2/21/2015 9:18,37,FEMALE,United Kingdom,No,Sometimes,More than 1000,No,No,No,Yes,No,Yes,DIfficult,Yes,Yes,Yes,Yes,No
8/27/2014 12:47,32,FEMALE,United Kingdom,Yes,Never,100-500,Yes,Yes,No,Yes,No,No,Easy,No,No,Yes,Yes,Yes
8/28/2014 10:02,39,MALE,United Kingdom,No,Never,500-1000,No,Yes,No,No,No,No,Easy,Yes,Yes,Yes,Yes,No
8/28/2014 17:57,31,MALE,United Kingdom,No,Rarely,26-100,No,Yes,No,No,No,No,Very difficult,Yes,Yes,Yes,No,No
8/28/2014 17:28,36,MALE,United Kingdom,No,Never,500-1000,No,No,Yes,Yes,Yes,Yes,Easy,No,No,Yes,Yes,No
8/28/2014 19:03,30,MALE,United Kingdom,No,Sometimes,26-100,No,Yes,No,No,No,No,DIfficult,Yes,Yes,Yes,No,No
8/28/2014 12:07,28,MALE,United Kingdom,No,Rarely,500-1000,No,Yes,No,No,No,No,Easy,Yes,No,Yes,Yes,No
8/28/2014 12:53,32,MALE,United Kingdom,No,Rarely,100-500,No,Yes,No,No,No,No,Easy,No,No,Yes,Yes,No
8/28/2014 13:47,35,MALE,United Kingdom,No,Never,26-100,No,Yes,No,No,No,Yes,Easy,Yes,Yes,Yes,Yes,No
8/28/2014 12:40,19,MALE,United Kingdom,Yes,Never,500-1000,No,Yes,No,Yes,No,No,Easy,No,No,No,Yes,No
8/28/2014 14:02,33,MALE,United Kingdom,No,Sometimes,100-500,No,Yes,No,No,No,No,DIfficult,No,No,Yes,Yes,No
8/28/2014 11:58,42,MALE,United Kingdom,No,Never,26-100,No,Yes,No,No,No,No,Easy,No,No,Yes,Yes,No
8/28/2014 11:50,37,MALE,United Kingdom,No,Never,26-100,No,Yes,No,No,No,Yes,Easy,No,No,Yes,No,No
8/28/2014 16:09,40,MALE,United Kingdom,No,Sometimes,500-1000,No,No,No,No,No,No,DIfficult,Yes,No,Yes,Yes,No
8/28/2014 17:03,36,MALE,United Kingdom,Yes,Rarely,500-1000,Yes,Yes,No,No,No,Yes,DIfficult,No,No,Yes,Yes,Yes
8/28/2014 17:08,29,MALE,United Kingdom,No,Never,500-1000,Yes,Yes,No,No,No,No,DIfficult,Yes,Yes,No,No,No
8/28/2014 16:58,38,MALE,United Kingdom,No,Never,500-1000,No,No,No,No,No,No,Easy,Yes,No,Yes,Yes,No
8/28/2014 16:52,26,MALE,United Kingdom,Yes,Sometimes,500-1000,Yes,Yes,No,No,No,No,DIfficult,No,No,Yes,Yes,No
8/28/2014 19:15,34,MALE,United Kingdom,Yes,Sometimes,500-1000,Yes,Yes,No,No,No,No,DIfficult,No,No,Yes,Yes,Yes
9/1/2014 4:28,21,MALE,United Kingdom,No,Sometimes,More than 1000,No,No,No,No,No,No,Easy,Yes,No,Yes,Yes,No
9/1/2014 6:53,31,MALE,United Kingdom,No,Never,26-100,No,Yes,No,No,No,No,DIfficult,Yes,Yes,Yes,Yes,No
9/2/2014 20:23,37,MALE,United Kingdom,No,Never,26-100,No,Yes,No,No,No,Yes,Easy,No,No,Yes,Yes,No
9/12/2015 11:17,37,MALE,United Kingdom,No,Never,26-100,No,Yes,No,No,No,No,Easy,No,No,Yes,Yes,No
9/13/2014 7:52,38,MALE,United Kingdom,No,Sometimes,26-100,No,Yes,No,No,No,No,Very difficult,Yes,No,Yes,Yes,No
2/21/2015 4:16,27,MALE,United Kingdom,No,Never,26-100,Yes,Yes,No,No,No,No,Easy,No,No,Yes,Yes,No
2/21/2015 5:55,39,MALE,United Kingdom,No,Never,100-500,No,Yes,No,No,No,No,Easy,Yes,Yes,Yes,Yes,No
2/21/2015 6:19,33,MALE,United Kingdom,No,Often,26-100,Yes,No,No,No,No,No,Easy,Yes,No,Yes,Yes,Yes
8/29/2014 5:47,27,MALE,United Kingdom,No,Often,More than 1000,No,No,Yes,Yes,Yes,Yes,Easy,Yes,Yes,No,Yes,No
8/29/2014 5:54,36,MALE,United Kingdom,Yes,Sometimes,500-1000,Yes,Yes,No,Yes,No,No,Very difficult,Yes,Yes,Yes,Yes,No
8/29/2014 7:21,28,MALE,United Kingdom,Yes,Sometimes,500-1000,No,Yes,No,Yes,No,No,Very difficult,Yes,Yes,No,No,Yes
8/29/2014 8:57,39,MALE,United Kingdom,No,Often,26-100,No,Yes,No,No,No,No,Easy,Yes,Yes,Yes,Yes,No
8/29/2014 9:03,33,MALE,United Kingdom,No,Often,500-1000,No,Yes,No,No,No,No,DIfficult,Yes,No,No,No,Yes
8/29/2014 9:12,32,MALE,United Kingdom,No,Never,26-100,Yes,Yes,No,No,No,No,Easy,No,No,Yes,Yes,No
8/28/2014 22:20,28,MALE,United Kingdom,Yes,Rarely,500-1000,Yes,No,No,No,No,No,Very difficult,Yes,No,No,No,No
8/29/2014 1:14,37,MALE,United Kingdom,No,Often,26-100,No,No,No,Yes,No,No,Easy,Yes,Yes,Yes,Yes,No
8/29/2014 11:32,39,MALE,United Kingdom,Yes,Sometimes,26-100,Yes,Yes,No,Yes,Yes,Yes,DIfficult,No,No,Yes,Yes,Yes
8/29/2014 16:30,43,MALE,United Kingdom,No,Sometimes,26-100,No,No,Yes,Yes,Yes,Yes,Easy,Yes,Yes,Yes,Yes,No
8/29/2014 9:19,32,MALE,United Kingdom,Yes,Sometimes,26-100,No,Yes,No,No,No,Yes,Easy,No,No,Yes,Yes,No
8/28/2014 3:06,27,MALE,United Kingdom,No,Often,26-100,No,Yes,No,No,No,No,Easy,No,No,Yes,Yes,Yes
8/27/2014 13:24,31,MALE,United Kingdom,No,Sometimes,More than 1000,No,No,No,No,No,Yes,Very difficult,Yes,No,No,No,No
8/27/2014 13:26,43,MALE,United Kingdom,No,Never,26-100,No,Yes,No,No,No,No,DIfficult,Yes,Yes,No,No,No
8/27/2014 13:29,33,MALE,United Kingdom,No,Never,500-1000,No,Yes,No,No,No,No,DIfficult,No,No,Yes,Yes,No
8/27/2014 12:52,34,MALE,United Kingdom,No,Sometimes,100-500,No,Yes,No,No,No,Yes,Easy,Yes,No,Yes,Yes,Yes
8/27/2014 13:02,33,MALE,United Kingdom,No,Sometimes,100-500,Yes,Yes,No,No,No,No,DIfficult,Yes,Yes,No,No,No
8/27/2014 12:50,25,MALE,United Kingdom,No,Never,100-500,No,No,No,No,No,Yes,Easy,No,No,Yes,Yes,Yes
8/27/2014 13:59,25,MALE,United Kingdom,No,Sometimes,26-100,No,Yes,No,Yes,No,No,Easy,Yes,Yes,Yes,Yes,No
8/27/2014 14:11,32,MALE,United Kingdom,No,Sometimes,500-1000,No,Yes,No,No,No,No,Easy,Yes,Yes,Yes,Yes,Yes
8/27/2014 11:50,25,MALE,United Kingdom,No,Never,100-500,No,Yes,Yes,No,No,Yes,Easy,No,No,Yes,Yes,Yes
8/27/2014 11:56,37,MALE,United Kingdom,No,Never,26-100,No,Yes,No,No,No,Yes,Easy,No,No,Yes,Yes,Yes
8/27/2014 12:07,39,MALE,United Kingdom,Yes,Often,100-500,No,Yes,No,No,No,No,Very difficult,Yes,No,Yes,No,No
8/27/2014 11:57,29,MALE,United Kingdom,No,Never,100-500,No,Yes,No,Yes,No,No,DIfficult,Yes,No,No,No,No
8/27/2014 11:38,33,MALE,United Kingdom,No,Sometimes,100-500,No,Yes,No,No,No,No,Very difficult,Yes,Yes,Yes,No,No
8/27/2014 11:39,37,MALE,United Kingdom,No,Sometimes,500-1000,Yes,Yes,No,No,No,No,Easy,Yes,No,Yes,Yes,No
8/27/2014 12:38,35,MALE,United Kingdom,Yes,Sometimes,More than 1000,No,No,No,Yes,Yes,Yes,Very difficult,Yes,Yes,Yes,No,Yes
8/27/2014 12:41,22,MALE,United Kingdom,No,Rarely,More than 1000,No,No,Yes,Yes,Yes,Yes,DIfficult,Yes,Yes,Yes,No,No
8/27/2014 12:43,38,MALE,United Kingdom,No,Sometimes,More than 1000,No,No,Yes,Yes,Yes,Yes,Easy,Yes,Yes,Yes,Yes,No
8/27/2014 12:48,32,MALE,United Kingdom,No,Sometimes,More than 1000,No,Yes,Yes,Yes,No,Yes,Easy,No,No,Yes,Yes,No
